M1,M2,t_merger,Merger,Type,GW-kick-random,GW-kick-aligned
4889559659.090909,2681548295.4545455,5830646932.873835,Yes,iso,684.6846886901104,91.22138871955316
13925653409.090912,8072372159.09091,10383305219.234327,Yes,iso,544.7411630007922,96.4934964043646
4466491477.272727,1863508522.727273,5812477139.116934,Yes,iso,329.90830812184555,144.5059913246963
9941661931.818182,2999616477.272727,7819845462.714458,Yes,iso,1146.0583883266024,255.86182996187816
19977698863.636364,4014872159.0909095,12498214177.866674,Yes,iso,260.7578388129907,111.52190002038171
2804502840.909091,2191306818.181818,11761416987.451546,Yes,iso,320.0001801376509,219.63621053757603
7728593750.000001,3520284090.909091,5874666974.257485,Yes,iso,466.7151400078935,229.71508469971354
4588039772.727273,2092968750.0,5843786623.893098,Yes,iso,1168.4820271801207,382.7934027031649
95903125000.00002,10511732954.545454,8972416129.590008,Yes,iso,203.37951104072016,113.50290534775912
90413210227.27277,4974517045.454545,6352288016.164192,Yes,iso,56.16941214700796,32.82076908614201
3182698863.6363635,2561022727.2727275,8036749117.138719,Yes,iso,177.01754424089202,247.98607852692237
4944744318.181819,2682045454.5454545,5953899253.805479,Yes,iso,990.7837315046563,128.99651853637167
7851321022.727274,1477755681.8181818,5886895131.253484,Yes,iso,360.9884739232578,78.97129678472518
1910653409.0909092,1704957386.3636365,5931972656.325626,Yes,iso,638.9595233486484,21.963025059310308
13246420454.545454,11234247159.09091,6843080137.415029,Yes,iso,590.023540397072,123.1406050752212
5136491477.272727,1721093750.0,9711673474.304071,Yes,iso,1106.6286665525834,238.3497043359846
18511647727.272728,4428678977.272727,9413712245.600098,Yes,iso,702.8778830167947,156.4989712322297
20477130681.81818,1542926136.3636365,8303517507.273422,Yes,iso,122.77583013531739,30.237752217164406
3574630681.8181825,2559161931.818182,6066455623.672478,Yes,iso,192.94660200512942,199.8496520939919
39901846590.909096,23917613636.363636,8532490964.923171,Yes,iso,570.3381095815188,91.09278173666324
9701477272.727272,1395963068.1818182,6544704918.153248,Yes,iso,244.89829756384955,115.71299000203214
6581221590.909091,1496207386.3636365,5952350568.575151,Yes,iso,768.4938758439945,218.1142801777776
1726803977.2727273,1333866477.2727273,5981186486.47928,Yes,iso,302.7035235484675,48.863657680209926
2367883522.727273,2112144886.3636367,6369823050.88004,Yes,iso,1083.1374327512606,132.25566497435818
13247613636.363636,3861647727.272727,7401147691.699262,Yes,iso,457.95035183354264,222.5413652690639
2465042613.636364,2033963068.1818185,8340104703.698751,Yes,iso,221.57578144120055,246.24527006724423
1258218750.0000002,1023215909.090909,9548141604.365358,Yes,iso,2236.6569455864965,152.25706331387997
1923792613636.364,14339062500.0,12662860288.976011,Yes,iso,0.7500160780527411,0.5608768432231913
25366761363.636368,2361221590.9090915,7996760071.030522,Yes,iso,116.44531353126241,105.64752404070853
2967542613.6363635,1518963068.1818182,8136691672.406384,Yes,iso,167.71170276866607,94.53351533437899
3474232954.545454,1976917613.6363635,6080025328.12103,Yes,iso,553.7337878133179,98.59176535938691
3647130681.8181815,2345440340.909091,6326210669.216322,Yes,iso,545.8547113877338,321.6938960287335
273098011363.63635,8279545454.545456,7454926795.120223,Yes,iso,15.504638881103,7.1194641872086475
194644886363.63635,27501278409.090908,8083367470.804551,Yes,iso,509.4756374398175,62.84769179688557
22979545454.545452,6041732954.545455,6497453109.281353,Yes,iso,395.05161999206354,132.45892634452912
451146306818.1819,97736931818.18182,10074012249.10374,Yes,iso,323.8006989441048,175.62275798194617
54348153409.09092,35423011363.63637,7478552155.606451,Yes,iso,535.3890802289377,128.13207640889243
3313366477.2727275,1826065340.909091,8921472136.20699,Yes,iso,788.7741323848064,394.9623192434506
2290497159090.909,22944744318.18182,8406613805.008289,Yes,iso,1.4860692568355534,0.7262363045523885
1382583806.818182,1300802556.8181818,6048181491.606548,Yes,iso,250.92808606726234,89.29523807251711
11548948863.636364,10254659090.909092,8837459031.282753,Yes,iso,538.8982136781409,33.617025367412424
2850823863.6363635,1596832386.3636365,6051745841.049344,Yes,iso,836.2076362482256,421.45855386723383
5303849431.818182,2196875000.0000005,10923619168.311016,Yes,iso,1135.8145686889904,120.56988062144431
3398153409.090909,2297769886.3636365,6139138839.216278,Yes,iso,1850.0319490202182,467.7222014268757
166053977272.72726,6721051136.363637,6694811740.696717,Yes,iso,113.3900726256136,31.55156351656106
75135795454.54546,58286363636.36365,6790232695.762244,Yes,iso,517.2509291822777,55.913262886781794
91254687500.0,4020071022.727273,6686611169.071717,Yes,iso,76.01860927281808,19.587479034452333
11527741477.272728,4255909090.909091,8396352713.213656,Yes,iso,294.4851744166776,118.52350008161913
13794517045.454546,6872457386.363637,6868117060.786355,Yes,iso,314.1258160018933,356.28622866063836
55171164772.72728,8174644886.363637,12656063792.992271,Yes,iso,128.9713728967962,108.24289443871912
9245170454.545454,7074730113.636363,7446212201.645354,Yes,iso,656.9881772530039,241.94962404155228
44009090909.09091,4257215909.090909,8129677347.197546,Yes,iso,77.72019056901661,70.38992412385977
83381818181.81818,9876718750.0,10933304552.751305,Yes,iso,642.8242185631755,125.92747230726921
3329971590909.0913,57002130681.818184,11058341559.463337,Yes,iso,5.0062411217494605,4.285345425867741
355346590909.09094,296400568181.8182,7252235577.863082,Yes,iso,1127.0057595146088,70.95374262814556
6816335227.272728,3276107954.5454545,6348357965.652764,Yes,iso,283.4776699794829,424.8245084165724
10753181818.181818,1087261363.6363635,10685646567.852509,Yes,iso,180.18836829178548,91.63428434649697
2694417613636.364,2422883522.727273,12794876500.376528,Yes,iso,0.012577845410534477,0.010482537884403053
6304119318.181819,5683394886.363636,6908288893.409249,Yes,iso,1811.2588305107286,440.303419672412
125035085227.27272,25204403409.09091,10155818601.495457,Yes,iso,184.4022274910619,140.7383975900483
16054403409.09091,4955056818.181818,9375379468.95148,Yes,iso,401.6254187800648,216.24274510635146
2883053977.2727275,1951036931.818182,6231335026.087705,Yes,iso,1050.1861924376722,75.7841231792256
2111008522727.2727,75219460227.27272,10734779871.171108,Yes,iso,62.79903566110773,8.77920856688899
8434872159.090909,3750866477.272727,6416669033.223315,Yes,iso,518.0668432523537,217.1903596005575
51210653409.09091,4658821022.727273,7194184407.351038,Yes,iso,395.78476421297074,51.54185500411254
6287286931.818182,6016122159.090909,10068340593.631784,Yes,iso,212.66266852680144,81.46996555288254
8623806818.181818,5540269886.363636,6246692306.348916,Yes,iso,105.82106256362164,378.02311473062207
11350227272.727274,7353806818.181818,7376541543.640179,Yes,iso,960.6526748317629,175.64693319517337
1827968750000.0,225765625000.0,8560191703.795345,Yes,iso,72.47516467369316,71.71060617441191
1390556818.1818182,1273751420.4545455,6196451328.278855,Yes,iso,209.1263101137908,521.3227265615461
64096164772.72727,30948863636.363632,9041055051.23294,Yes,iso,264.2167736662617,130.60229687903583
204701704545.45456,3610340909.090909,8671638026.425844,Yes,iso,7.51765904475283,2.147649138096012
9363309659.09091,3217457386.3636365,9222519598.45642,Yes,iso,565.4583848642121,105.71768010609374
50563494318.181816,3324275568.1818185,7654339962.731789,Yes,iso,52.356150583019556,43.177126812419196
3104005681.8181815,2265156250.0,6217351994.472338,Yes,iso,1809.2558215840413,345.83808146938253
45944034090.909096,5195639204.545455,7405528916.60141,Yes,iso,405.2740874090678,51.85646744333797
6905056818.181818,1632471590.909091,6248943710.648888,Yes,iso,523.0574044910452,161.40541475391367
16663778409.09091,6051463068.181818,9007893020.154388,Yes,iso,533.3694669196526,119.49127292734052
2912911931.818182,1901377840.9090912,6283920321.408956,Yes,iso,143.12390286512598,67.51177982077395
3727727272.727273,3006164772.7272725,13669400955.204506,Yes,iso,991.0732902202092,239.4778910501753
5158565340.909091,1828792613.6363635,6311903890.155889,Yes,iso,293.24587842180716,283.7041869575744
2891164772.7272725,1457897727.2727273,6311955820.693562,Yes,iso,881.9923690056353,133.69780423581813
173392045454.54547,134442613636.36365,11126213590.155102,Yes,iso,141.7214664855379,62.61141662338293
4503536931.818182,1255315340.909091,6352235217.91465,Yes,iso,242.403772048302,172.99261888759133
4845014204.545455,3442940340.909091,6580265545.171248,Yes,iso,1365.9241305080827,112.12626628984387
6101633522.727273,1872286931.8181825,6378469269.391596,Yes,iso,247.83528319119014,155.14874231834887
41362073863.63637,1980071022.727273,10994165887.909716,Yes,iso,62.479390242096486,14.330999130618473
50224005681.818184,1461093750.0000002,7149814850.940872,Yes,iso,67.72623116097935,14.96777598309969
6546406250.0,6071590909.09091,6383193684.269718,Yes,iso,1311.3975056264626,370.7839353283984
45289346590.90909,9657457386.363636,11185528156.654594,Yes,iso,814.7680540741331,267.5897617118847
5485028409.090909,4981690340.909091,10366833568.350002,Yes,iso,1808.6977459833201,176.47232168730955
9314531250.0,1901136363.6363635,9804557810.918152,Yes,iso,355.13350277260565,88.09244352209774
6700326704.545455,2542258522.727273,6595038134.275673,Yes,iso,328.62051065046666,150.28773844153963
2172315340.909091,1071681818.1818182,7483872325.469581,Yes,iso,712.1339501751547,138.41037209758787
427349431818.1819,2985142045.4545455,7858384216.777764,Yes,iso,1.114165417405479,0.5122173639370458
190796875000.0,37958238636.36364,8624246030.22307,Yes,iso,352.86171119795785,96.02123416752913
413754261363.6364,36458806818.181816,11779880405.81508,Yes,iso,150.50307524093841,41.460678867357665
3504985795.454546,2543252840.909091,8313755178.318236,Yes,iso,461.49207505888444,120.04795335417838
36676846590.90909,25477272727.27273,9838153093.550638,Yes,iso,1992.753603101694,145.68718789056265
725863636363.6365,2191661931.818182,6976204457.629632,Yes,iso,0.25706616714582753,0.11022638063989904
13878025568.181818,3655383522.727273,6448612744.19883,Yes,iso,773.5818763811894,165.46268889735575
108634801136.36365,17739488636.36364,9168356906.629436,Yes,iso,173.62686903582207,120.88685768560286
136410085227.27277,9164857954.545454,9953043039.999723,Yes,iso,141.42856040154493,29.54890762082739
12892926136.363638,1045853693.1818182,12869513603.543886,Yes,iso,55.6433054488587,31.34750900148998
15132954545.454544,2113238636.3636365,6755090210.297146,Yes,iso,475.170088153252,151.31234020197425
2182301136.363637,1850198863.6363635,6455019895.429861,Yes,iso,2333.5077458252654,263.4219407496449
4406306818.181819,2640071022.727273,6749824969.251785,Yes,iso,802.333136248585,162.71861653064767
17629261363.636364,3971534090.909091,11126383936.732454,Yes,iso,491.51686926033426,211.46198621190126
58216335227.27273,22913494318.18182,7302914160.327835,Yes,iso,955.4722356209589,468.02370483094717
2063210227.2727275,1063011363.6363636,6533907139.486449,Yes,iso,325.138314339842,337.8548838668959
11947755681.818182,3055326704.5454545,10085568546.29,Yes,iso,536.5766540371425,132.58764940189695
15315625000.000002,3490909090.909091,9727660488.1571,Yes,iso,817.4083055782123,134.3907084995872
7974261363.636365,4275767045.4545455,7225670621.418346,Yes,iso,1522.5761558470708,142.81698963298055
5822073863.636364,4328877840.909091,6806993228.97753,Yes,iso,471.684164046413,401.95630471884283
1197867897.7272727,1011934659.0909092,9096192001.004517,Yes,iso,1133.4587947515422,339.2274229521778
50103125000.0,44120880681.818184,9297137808.570086,Yes,iso,22.024645614071165,321.0035828013994
28067471590.909096,1387221590.9090908,7036008965.47344,Yes,iso,37.33013193564444,18.633614452511672
390684659090.9091,78254971590.90909,6937432387.247964,Yes,iso,659.3312028747381,93.59632195482257
3148011363.636364,3085965909.0909095,12863873021.269024,Yes,iso,982.4662144352395,21.945210031082297
4404573863.636364,1167992897.7272727,6535268918.120169,Yes,iso,260.3848311634624,339.134780228774
11981349431.818182,9944360795.454546,10550579669.841564,Yes,iso,694.6700773257872,111.51392502069098
8089772727.272728,5364914772.727274,6550483805.713104,Yes,iso,955.7680060197002,217.6006429005205
18300852272.727272,2434019886.363636,10230225189.973892,Yes,iso,184.25001900860437,55.91750579908943
6170184659.09091,4740838068.181818,8541132269.703761,Yes,iso,1562.1306508165812,202.83594921977104
188551136363.63635,3793125000.000001,9000206150.670816,Yes,iso,15.116560949382304,5.57474831999573
563107954545.4546,18374005681.818184,7475802485.886453,Yes,iso,12.465199611696633,9.703585513543223
108159375000.0,2896207386.363636,7065560776.714577,Yes,iso,31.46627952665548,6.790900092767507
2033224431818.182,23795596590.909092,11224686713.374924,Yes,iso,1.9287662673689332,2.7743303922284954
7040255681.818182,5199431818.181818,6888899026.45183,Yes,iso,134.9458635616199,154.18507267307842
24190909090.909092,2666250000.0,6997670111.22117,Yes,iso,80.87398338364252,141.59153493147898
111249573863.63635,1557002840.9090908,7461406662.694381,Yes,iso,6.803366701966441,2.2680388887004272
7122656250.000001,1230964488.6363635,6615643008.475571,Yes,iso,200.6744298379663,102.36832496996527
46876420454.545456,5762656250.000001,7325758952.996402,Yes,iso,681.1425921272746,146.89159749872022
1860468750.0,1481732954.5454547,6597664905.571693,Yes,iso,766.334701220722,38.04836697109114
122340625000.00002,16062642045.454548,11874853004.836073,Yes,iso,484.8011602595924,113.24211789373044
19191051136.363636,4237514204.5454545,7658498899.1078205,Yes,iso,248.6836580298333,199.99478733591386
5801988636.363636,3415284090.909091,13490450142.785566,Yes,iso,1321.0423680954777,118.8340208186858
55072159090.909096,4278551136.363637,7109600142.733171,Yes,iso,57.3393656487524,50.8440671600379
9632556818.181818,2105369318.1818185,6636796043.405919,Yes,iso,789.6829256721379,93.34077243732999
5813565340.909092,2553167613.6363635,12405516553.268854,Yes,iso,672.1107570951694,355.4156342087771
30547443181.81818,17015625000.000002,8191429504.747914,Yes,iso,269.2473294619462,92.86681932230766
8542982954.545454,4409375000.0,9988496427.427591,Yes,iso,219.86951837138943,125.27529823153003
15933238636.363636,5112485795.454545,12686853254.418348,Yes,iso,859.780373727261,237.04748514007582
4074332386.363637,1439872159.090909,10104861331.636827,Yes,iso,1434.7409459065252,230.5555234534378
5227556818.181818,1126683238.6363635,12434213755.815968,Yes,iso,629.2674319994285,221.88799603135158
4056335227.272727,3497528409.0909095,6650273246.306658,Yes,iso,2494.9008649116295,408.3001446266101
5653110795.454545,3862372159.0909095,6651500724.6415415,Yes,iso,725.6641009965253,60.5548402993919
1740937500.0,1517244318.1818182,6655619834.636727,Yes,iso,1683.5426104329574,269.31599126228986
3742159090.909091,2933636363.636364,6770283817.969845,Yes,iso,590.5626039791426,138.19972226900418
21361931818.18182,3289602272.727273,10943363982.56915,Yes,iso,172.07305446321743,172.9298310083796
70471732954.54546,19346164772.727276,12311196076.982555,Yes,iso,843.863864720056,305.69125900916697
11298977272.727274,9664545454.545454,6746890589.753083,Yes,iso,1601.671202922525,104.00534994787968
4539872159.090909,3599857954.545455,10679070084.087952,Yes,iso,658.8891316991329,208.08911036204282
3942400568.1818185,3158721590.9090915,6804972884.674393,Yes,iso,903.4362020023564,240.44090992604893
7100937500.000001,2169673295.4545455,7793759288.195022,Yes,iso,1010.3910199803671,255.8867947155681
24904687500.0,22452556818.18182,8101095551.500253,Yes,iso,1345.4430321352502,30.938584332720872
3514687500000.0,1484687500000.0002,8132096338.39909,Yes,iso,744.425715120038,170.01409889468607
4749758522.727273,2270625000.0,11184642250.40397,Yes,iso,1400.8732000465116,97.55559700044593
21960937500.0,3153366477.2727275,6891511471.7328205,Yes,iso,417.3894305786174,96.44595130573339
1774474431.818182,1765298295.4545455,6702153914.950527,Yes,iso,2915.7814846627257,43.75773435674679
4914857954.545455,4757571022.727273,8478811043.055696,Yes,iso,821.1718412698148,208.8188914982835
56943607954.545456,4620170454.545455,7288110103.736665,Yes,iso,102.60560216568312,93.73042636408505
